,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowK,SlowD,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2009-03-30,30.3219,34.75,34.04,1868915.0,30.7068,34.659,38.6112,35.3045,33.7254,49.2779,47.714,157214424.9952,-54764917.0,85.7143,14.2857
2009-03-31,30.9356,35.96,34.92,1718471.0,31.012,34.8115,38.611,35.3031,15.7439,32.2205,50.6062,156718712.2068,-53046446.0,78.5714,7.1429
2009-04-01,31.3213,35.97,34.71,1997411.0,31.2066,34.9425,38.6784,35.3438,28.5131,25.9941,52.389,157955204.7306,-51049035.0,71.4286,0.0
2009-04-02,32.3294,37.57,36.19,2462484.0,31.5883,35.18,38.7717,35.4901,50.8374,31.6981,56.7798,157955204.7306,-48586551.0,64.2857,0.0
2009-04-03,32.7852,37.43,36.38,2227102.0,32.0976,35.4595,38.8214,35.672,72.353,50.5678,58.6373,160055043.7591,-46359449.0,57.1429,0.0
2009-04-06,32.5485,37.22,36.61,2273539.0,32.7494,35.727,38.7046,35.8108,86.7509,69.9804,57.2612,161657702.3985,-48632988.0,50.0,0.0
2009-04-07,32.1541,37.07,36.51,2485570.0,33.0074,35.872,38.7366,35.8936,82.8935,80.6658,54.9467,160681228.4699,-51118558.0,42.8571,57.1429
2009-04-08,33.2323,38.33,37.3,1781135.0,33.2582,36.08,38.9018,36.0856,77.9568,82.5338,59.7371,161009787.3534,-49337423.0,100.0,50.0
2009-04-09,33.8371,38.83,38.0319,1779665.0,33.5215,36.325,39.1285,36.3251,79.9557,80.2687,62.1673,161763708.8376,-47557758.0,100.0,42.8571
2009-04-13,34.2053,39.27,37.69,1189709.0,33.873,36.6,39.327,36.5818,87.3094,81.7406,63.6072,162576927.6477,-46368049.0,100.0,35.7143
2009-04-14,33.9073,38.95,38.263,1161118.0,34.3399,36.8515,39.3631,36.7816,86.7258,84.6636,61.5645,162825376.4774,-47529167.0,92.8571,28.5714
2009-04-15,34.3631,39.2,38.2,1848350.0,34.5747,37.0775,39.5803,37.0119,88.6706,87.5686,63.4954,164673726.4774,-45680817.0,85.7143,21.4286
2009-04-16,34.4157,40.0,38.4,2217695.0,34.5831,37.2275,39.8719,37.226,81.0118,85.4694,63.7219,164840053.6024,-43463122.0,100.0,14.2857
2009-04-17,33.7933,38.91,38.14,1620291.0,34.5695,37.269,39.9685,37.3521,67.2138,78.9654,59.0532,164945267.3037,-45083413.0,92.8571,7.1429
2009-04-20,32.8641,37.9,37.39,1896990.0,34.6934,37.339,39.9846,37.3652,36.3421,61.5226,52.8299,163792194.9507,-46980403.0,85.7143,0.0
2009-04-21,33.5654,38.41,37.36,1626102.0,34.6998,37.377,40.0542,37.4533,25.4294,42.9951,56.5514,165046616.4936,-45354301.0,78.5714,7.1429
2009-04-22,33.8722,39.17,38.13,1800220.0,34.7595,37.473,40.1865,37.5663,29.1812,30.3175,58.1086,165011996.8782,-43554081.0,71.4286,0.0
2009-04-23,35.266,40.23,39.37,3247667.0,34.6764,37.633,40.5896,37.82,61.2374,38.616,64.358,168259663.8782,-40306414.0,100.0,0.0
2009-04-24,36.4319,41.6,40.59,2481275.0,34.4051,37.8225,41.2399,38.1762,82.5138,57.6441,68.5804,170544402.2445,-37825139.0,100.0,0.0
2009-04-27,34.968,41.03,39.73,2485813.0,34.7235,38.051,41.3785,38.3394,86.2421,76.6644,59.1112,168670481.6753,-40310952.0,92.8571,7.1429
2009-04-28,35.3624,40.59,38.91,5605204.0,35.2736,38.3385,41.4034,38.53,74.1384,80.9648,60.6864,172607470.1991,-34705748.0,85.7143,0.0
2009-04-29,33.7144,39.5,38.31,7504719.0,35.7698,38.497,41.2242,38.5233,42.6393,67.6733,51.7217,166994697.1655,-42210467.0,78.5714,0.0
2009-04-30,33.3901,38.73,37.95,3614239.0,36.1894,38.615,41.0406,38.482,24.0279,46.9352,50.1515,164677877.2937,-45824706.0,71.4286,50.0
2009-05-01,32.9079,38.09,37.23,2689399.0,36.301,38.648,40.995,38.3923,5.5176,24.0616,47.8271,163927347.3402,-48514105.0,64.2857,100.0
2009-05-04,34.2229,39.34,38.31,2832229.0,36.4495,38.73,41.0105,38.454,21.9542,17.1666,54.0782,165109734.2043,-45681876.0,57.1429,92.8571
2009-05-05,33.7407,38.56,37.6926,3050915.0,36.6343,38.798,40.9617,38.4574,39.1779,22.2165,51.6353,167668225.7549,-48732791.0,50.0,85.7143
2009-05-06,33.5128,38.37,37.57,1655332.0,36.9197,38.8755,40.8313,38.4358,52.2563,37.7961,50.4745,168744191.5549,-50388123.0,42.8571,78.5714
2009-05-07,32.8729,38.43,37.1,2703580.0,36.8512,38.855,40.8588,38.3466,40.2524,43.8955,47.2619,167666825.0888,-53091703.0,35.7143,100.0
2009-05-08,34.4157,39.42,38.42,3012667.0,36.8803,38.888,40.8957,38.4336,52.7847,48.4311,54.7412,169715438.6488,-50079036.0,28.5714,92.8571
2009-05-11,35.0206,40.42,39.26,3619852.0,36.8744,38.9345,40.9946,38.578,65.6013,52.8794,57.298,170401962.3039,-46459184.0,21.4286,85.7143
2009-05-12,35.0819,40.4,39.63,1532135.0,36.8923,39.0015,41.1107,38.7154,88.9662,69.1174,57.56,170421860.1611,-44927049.0,14.2857,78.5714
2009-05-13,35.2923,40.715,40.08,3159109.0,36.8758,39.0545,41.2332,38.8625,87.0696,80.5457,58.4999,169053742.0902,-41767940.0,7.1429,71.4286
2009-05-14,35.5465,40.82,40.36,2613172.0,36.8455,39.119,41.3925,39.0232,88.0385,88.0247,59.6625,168599277.3946,-39154768.0,0.0,64.2857
2009-05-15,34.8461,39.88,39.07,2245188.0,36.8951,39.154,41.4129,39.0448,62.1498,79.0859,52.5551,167351950.7279,-41399956.0,0.0,57.1429
2009-05-18,36.2222,40.85,40.51,3711573.0,37.0877,39.3195,41.5513,39.212,65.4089,71.8657,58.8495,169971884.6102,-37688383.0,100.0,50.0
2009-05-19,36.5063,41.45,40.78,2401447.0,37.1507,39.461,41.7713,39.3937,64.5371,64.0319,60.0285,170007727.1028,-35286936.0,100.0,42.8571
2009-05-20,36.5685,41.87,41.06,1936842.0,37.1936,39.5885,41.9834,39.5648,86.3466,72.0975,60.2965,168692587.4731,-33350094.0,100.0,35.7143
2009-05-21,36.6128,41.27,40.71,1704422.0,37.1514,39.639,42.1266,39.7243,79.7829,76.8889,60.5002,170214392.8303,-31645672.0,92.8571,28.5714
2009-05-22,37.0301,42.08,41.24,2167596.0,37.1349,39.6465,42.1581,39.9134,76.5491,80.8929,62.4505,170472439.9731,-29478076.0,100.0,21.4286
2009-05-26,37.9623,42.85,41.31,2050390.0,36.9347,39.79,42.6453,40.1845,83.2425,79.8582,66.4374,172283173.9991,-27427686.0,100.0,14.2857
2009-05-27,36.7726,42.29,41.38,2322501.0,36.9094,39.844,42.7786,40.3022,68.4684,76.0867,57.9771,170164848.9112,-29750187.0,92.8571,7.1429
2009-05-28,37.6871,42.57,41.65,1541896.0,36.9731,40.0435,43.1139,40.5067,70.0935,73.9348,61.9844,171304511.1721,-28208291.0,85.7143,0.0
2009-05-29,38.4861,43.35,42.57,1911956.0,37.0547,40.3065,43.5583,40.7775,71.4953,70.019,65.1148,173216467.1721,-26296335.0,100.0,0.0
2009-06-01,39.0099,44.27,43.57,2764448.0,37.2687,40.6265,43.9843,41.0787,90.0533,77.214,67.0314,173374435.6292,-23531887.0,100.0,28.5714
2009-06-02,39.8356,45.02,44.17,2794925.0,37.172,40.918,44.664,41.4398,94.9102,85.4862,69.8438,175182916.5116,-20736962.0,100.0,21.4286
2009-06-03,39.0454,44.07,43.59,1569401.0,37.3942,41.1925,44.9908,41.6817,84.6233,89.8622,64.1996,176163792.1366,-22306363.0,92.8571,14.2857
2009-06-04,38.4595,43.39,42.59,3110470.0,37.7976,41.447,45.0964,41.8377,65.2103,81.5812,60.3075,178729929.8866,-25416833.0,85.7143,7.1429
2009-06-05,37.5273,42.89,42.02,2835141.0,38.5058,41.6855,44.8652,41.8789,36.0283,61.954,54.6328,177524180.2659,-28251974.0,78.5714,0.0
2009-06-08,37.7759,42.87,41.75,1887167.0,38.8542,41.85,44.8458,41.9428,21.1368,40.7918,55.8265,178332966.123,-26364807.0,71.4286,0.0
2009-06-09,38.0156,43.079,42.47,1030486.0,39.1023,41.9935,44.8847,42.0264,26.3063,27.8238,57.0013,178486946.7897,-25334321.0,64.2857,14.2857
2009-06-10,37.332,42.51,41.52,2481168.0,39.3492,42.095,44.8408,42.0286,32.9759,26.8063,52.6969,178662382.9109,-27815489.0,57.1429,7.1429
2009-06-11,37.4651,42.55,41.81,1929675.0,39.5785,42.192,44.8055,42.0449,39.3602,32.8808,53.4346,178766689.6677,-25885814.0,50.0,0.0
2009-06-12,36.8348,41.55,41.02,1929242.0,39.7129,42.239,44.7651,41.9921,31.5955,34.6439,49.4996,180259122.1582,-27815056.0,42.8571,100.0
2009-06-15,35.7162,40.79,39.83,1988829.0,39.966,42.288,44.61,41.8243,26.2519,32.4026,43.3924,179927650.6582,-29803885.0,35.7143,100.0
2009-06-16,35.2545,40.68,39.71,1504948.0,39.7302,42.2335,44.7368,41.6229,11.7127,23.1867,41.1367,178422702.6582,-31308833.0,28.5714,100.0
2009-06-17,35.6185,40.41,39.78,3109808.0,39.5564,42.1835,44.8106,41.4798,8.916,15.6269,43.6251,178669512.817,-28199025.0,21.4286,92.8571
2009-06-18,35.4942,40.46,39.93,1754630.0,39.3552,42.123,44.8908,41.3369,9.7035,10.1107,42.9573,177245945.0811,-29953655.0,14.2857,85.7143
2009-06-19,35.5741,40.47,40.03,1231132.0,39.1776,42.0645,44.9514,41.2163,20.8146,13.1447,43.5555,176238655.2629,-28722523.0,7.1429,78.5714
2009-06-22,34.6064,39.49,38.96,1721212.0,38.7441,41.928,45.1119,41.0033,16.39,15.636,38.3151,174647346.0554,-30443735.0,0.0,100.0
2009-06-23,35.148,39.78,39.1,1289095.0,38.4542,41.7695,45.0848,40.8687,25.406,20.8702,42.4856,175216064.4377,-29154640.0,0.0,92.8571
2009-06-24,35.4498,40.75,39.7,2306647.0,38.2859,41.695,45.1041,40.7793,32.3582,24.7181,44.7287,173919948.5044,-26847993.0,0.0,85.7143
2009-06-25,35.5475,40.235,39.38,2206157.0,38.1108,41.5745,45.0382,40.7089,52.0823,36.6155,45.4696,175119788.2763,-24641836.0,14.2857,78.5714
2009-06-26,35.2634,40.01,39.43,1251638.0,37.94,41.393,44.846,40.6147,52.3277,45.5894,43.6369,175119788.2763,-25893474.0,7.1429,71.4286
2009-06-29,36.0535,40.68,39.82,1795194.0,37.965,41.2265,44.488,40.6143,64.7695,56.3932,49.7084,176622741.3926,-24098280.0,0.0,64.2857
2009-06-30,35.6807,40.74,39.96,1320166.0,38.168,40.9925,43.817,40.5739,64.3658,60.4877,47.1283,176081134.8285,-25418446.0,7.1429,57.1429
2009-07-01,35.8405,40.76,40.2401,1259843.0,38.3341,40.812,43.2899,40.5544,74.1261,67.7538,48.3653,175450849.8424,-24158603.0,0.0,50.0
2009-07-02,34.9615,39.71,39.2,1194562.0,38.3485,40.615,42.8815,40.4426,47.4672,61.9864,42.4789,175099508.0776,-25353165.0,0.0,42.8571
2009-07-06,34.5798,39.0,38.48,1007471.0,38.2055,40.449,42.6925,40.3004,34.6305,52.0746,40.1909,175913234.6546,-26360636.0,0.0,100.0
2009-07-07,33.621,38.7,37.78,1382337.0,37.9211,40.215,42.5089,40.069,11.7242,31.274,35.0802,174801354.8937,-27742973.0,78.5714,100.0
2009-07-08,34.5887,39.17,38.42,1757573.0,38.0044,40.022,42.0396,39.9634,21.0772,22.4773,42.9633,175574687.0137,-25985400.0,71.4286,92.8571
2009-07-09,35.6807,40.64,39.93,1910588.0,38.1348,39.929,41.7232,39.9849,42.2944,25.0319,50.2977,175063402.901,-24074812.0,64.2857,85.7143
2009-07-10,35.5208,40.41,39.6796,1348318.0,38.3563,39.8195,41.2827,39.9873,67.2784,43.55,49.2986,174934921.3391,-25423130.0,57.1429,78.5714
2009-07-13,36.4353,41.11,40.18,1050050.0,38.4263,39.797,41.1677,40.0876,86.7119,65.4282,54.8279,175826899.2961,-24373080.0,100.0,71.4286
2009-07-14,35.9914,40.79,40.19,1001487.0,38.4158,39.8125,41.2092,40.1307,84.8934,79.6279,51.8706,175993813.7961,-25374567.0,92.8571,64.2857
2009-07-15,37.4829,42.3,41.51,1301812.0,38.193,39.938,41.683,40.3297,91.2184,87.6079,59.73,177031967.6695,-24072755.0,100.0,57.1429
2009-07-16,37.8469,42.72,41.95,989261.0,37.96,40.0635,42.167,40.5487,90.9324,89.0148,61.3872,177789972.8514,-23083494.0,100.0,50.0
2009-07-17,38.06,42.98,42.36,892233.0,37.7759,40.208,42.6401,40.7698,96.6861,92.9457,62.3636,178365607.0449,-22191261.0,100.0,42.8571
2009-07-20,38.4417,43.39,42.7903,911432.0,37.5912,40.3695,43.1478,41.0108,96.7663,94.7949,64.1144,179003472.6617,-21279829.0,100.0,35.7143
2009-07-21,38.9921,43.925,42.5,2292885.0,37.5165,40.6165,43.7165,41.2878,97.684,97.0454,66.5319,181280267.2407,-18986944.0,100.0,28.5714
2009-07-22,39.3917,44.57,43.84,1938841.0,37.3931,40.8555,44.3179,41.5814,96.449,96.9664,68.2061,182156729.6105,-17048103.0,100.0,21.4286
2009-07-23,40.0309,45.39,44.05,2684951.0,37.2228,41.1135,45.0042,41.9155,94.0861,96.073,70.729,183639463.7449,-14363152.0,100.0,14.2857
2009-07-24,40.0486,45.17,44.45,993678.0,37.1428,41.367,45.5912,42.2198,90.9256,93.8202,70.7983,184467528.7449,-13369474.0,92.8571,7.1429
2009-07-27,40.0841,45.42,44.58,824891.0,37.181,41.6385,46.096,42.4988,90.388,91.7999,70.9465,184762132.6734,-12544583.0,100.0,0.0
2009-07-28,39.5159,44.9,43.99,2808977.0,37.2341,41.8335,46.4329,42.6904,74.49,85.2678,65.2416,185163415.102,-15353560.0,92.8571,0.0
2009-07-29,39.8444,45.09,44.52,1840246.0,37.351,42.068,46.785,42.8989,65.1321,76.67,66.8988,185647690.3652,-13513314.0,85.7143,7.1429
2009-07-30,41.0341,46.85,45.62,1918003.0,37.3826,42.3605,47.3384,43.2152,60.8716,66.8312,72.0889,185600909.8042,-11595311.0,100.0,0.0
2009-07-31,41.9485,47.46,46.58,1638283.0,37.542,42.754,47.966,43.5995,78.0526,68.0188,75.2954,186457285.0087,-9957028.0,100.0,0.0
2009-08-03,42.5789,48.03,47.11,1476507.0,37.8305,43.2045,48.5785,44.0148,90.0625,76.3289,77.2367,187709106.1609,-8480521.0,100.0,0.0
2009-08-04,42.9073,48.47,47.97,1104477.0,38.498,43.7275,48.957,44.4257,96.2237,88.1129,78.1981,188195076.0409,-7376044.0,100.0,0.0
2009-08-05,42.5522,48.18,47.38,646045.0,39.1233,44.176,49.2287,44.7595,91.9252,92.7371,74.533,188437342.9159,-8022089.0,92.8571,0.0
2009-08-06,42.1705,48.21,47.1902,837856.0,39.6397,44.5415,49.4433,45.0205,75.3952,87.848,70.6969,188108543.1795,-8859945.0,85.7143,0.0
2009-08-07,42.0728,47.93,47.39,591558.0,40.3281,44.9105,49.4929,45.2461,50.106,72.4755,69.7085,187516985.1795,-9451503.0,78.5714,7.1429
2009-08-10,41.9574,47.34,46.89,450388.0,40.8949,45.2215,49.5481,45.4379,30.8944,52.1319,68.4898,187807235.2239,-9901891.0,71.4286,0.0
2009-08-11,41.4869,46.9,46.44,583396.0,41.7352,45.531,49.3268,45.561,20.13,33.7102,63.6074,187959425.4848,-10485287.0,64.2857,0.0
2009-08-12,41.7976,47.35,46.58,724396.0,42.2442,45.774,49.3038,45.7057,25.32,25.4482,65.3634,188175803.5108,-9760891.0,57.1429,21.4286
2009-08-13,42.1438,47.49,47.11,523560.0,42.7261,46.016,49.3059,45.8737,40.5566,28.6689,67.2591,188644251.9318,-9237331.0,50.0,14.2857
2009-08-14,41.6555,47.19,46.58,648256.0,43.2447,46.2185,49.1923,45.9733,50.3333,38.7367,62.0973,188718641.9646,-9885587.0,42.8571,7.1429
2009-08-17,40.7322,46.11,45.66,941282.0,43.6836,46.3475,49.0114,45.9645,42.2879,44.3926,53.7044,188697724.5868,-10826869.0,35.7143,0.0
2009-08-18,40.8476,46.17,45.55,457522.0,44.0236,46.452,48.8804,45.9688,27.1492,39.9235,54.5317,188919106.1997,-10369347.0,28.5714,0.0
2009-08-19,41.3182,46.75,45.69,451730.0,44.3279,46.5605,48.7931,46.0232,28.9214,32.7861,57.8394,189191848.8413,-9917617.0,21.4286,92.8571
2009-08-20,41.5756,46.94,46.5,356249.0,44.5176,46.6475,48.7774,46.1,50.9303,35.667,59.5724,189369973.3413,-9561368.0,14.2857,85.7143
2009-08-21,42.3391,47.73,47.13,1037651.0,44.7236,46.7765,48.8294,46.2515,75.7483,51.8667,64.2637,190269270.8746,-8523717.0,7.1429,78.5714
2009-08-24,42.135,48.02,47.31,644060.0,44.9619,46.892,48.8221,46.3666,84.514,70.3975,62.1854,189897348.9028,-9167777.0,0.0,71.4286
2009-08-25,42.4723,48.22,47.61,486756.0,45.4277,47.0585,48.6893,46.5069,86.8244,82.3622,64.2429,189777654.8044,-8681021.0,100.0,64.2857
2009-08-26,42.3303,47.935,47.41,350303.0,45.8912,47.1985,48.5058,46.6186,76.9709,82.7698,62.696,189787663.4615,-9031324.0,92.8571,57.1429
2009-08-27,43.511,49.15,47.59,1002939.0,45.8902,47.338,48.7858,46.8464,82.2181,82.0045,69.311,190610587.7692,-8028385.0,100.0,50.0
2009-08-28,43.369,49.12,48.54,1236715.0,45.8286,47.418,49.0074,47.0372,81.7899,80.3263,67.7545,190695878.4589,-9265100.0,92.8571,42.8571
2009-08-31,43.2891,48.945,48.53,792563.0,45.7784,47.458,49.1376,47.2013,84.7837,82.9306,66.8451,190781819.0251,-10057663.0,85.7143,35.7143
2009-09-01,42.4634,49.13,47.765,837931.0,45.7916,47.433,49.0744,47.2611,61.8066,76.1267,58.1587,190023690.9775,-10895594.0,78.5714,28.5714
2009-09-02,43.1115,48.82,48.1,905149.0,45.7631,47.4645,49.1659,47.3848,54.6345,67.075,62.3,190275121.2553,-9990445.0,71.4286,21.4286
2009-09-03,42.9695,48.45,47.91,851686.0,45.7598,47.5095,49.2592,47.4815,44.2792,53.5734,60.8778,190969087.6257,-10842131.0,64.2857,14.2857
2009-09-04,43.2536,48.81,47.95,611195.0,45.75,47.576,49.402,47.5995,59.5543,52.8227,62.7112,191452358.0908,-10230936.0,57.1429,7.1429
2009-09-08,43.6176,49.13,48.65,799429.0,45.7299,47.6695,49.6091,47.7452,72.1612,58.6649,64.9761,192251787.0908,-9431507.0,50.0,0.0
2009-09-09,44.8161,50.76,49.13,2524079.0,45.6154,47.857,50.0986,48.0057,86.7129,72.8095,71.1826,193908697.8454,-6907428.0,100.0,0.0
2009-09-10,45.7394,51.68,50.55,1725585.0,45.3605,48.079,50.7975,48.3404,95.3105,84.7282,74.8762,195145621.6065,-5181843.0,100.0,0.0
2009-09-11,45.5263,51.73,51.07,1797302.0,45.233,48.2695,51.306,48.6204,91.3422,91.1219,72.5648,194492057.2428,-6979145.0,100.0,0.0
2009-09-14,45.8992,51.76,51.08,874777.0,45.1947,48.5085,51.8223,48.9137,93.974,93.5422,74.0731,195212461.8311,-6104368.0,100.0,0.0
2009-09-15,45.4464,51.4699,50.88,1484182.0,45.4944,48.774,52.0536,49.1304,88.1643,91.1602,69.1047,195288193.1045,-7588550.0,92.8571,7.1429
2009-09-16,45.0558,51.04,50.52,2949142.0,45.8831,49.011,52.1389,49.2847,64.982,82.3734,65.0508,194947907.4891,-10537692.0,85.7143,0.0
2009-09-17,44.3988,50.44,49.92,2743729.0,46.2448,49.1845,52.1242,49.3538,33.9222,62.3562,58.8029,193153930.8353,-13281421.0,78.5714,0.0
2009-09-18,44.7273,50.57,49.94,993918.0,46.5884,49.362,52.1356,49.4515,16.1466,38.3503,60.8287,193548342.74,-12287503.0,71.4286,14.2857
2009-09-21,44.8072,50.71,50.0,915246.0,46.7987,49.501,52.2033,49.5485,21.7925,23.9538,61.3269,193844830.8809,-11372257.0,64.2857,7.1429
2009-09-22,45.4021,51.25,50.8,528060.0,47.0638,49.685,52.3062,49.7001,50.7385,29.5592,64.9051,194114728.2142,-10844197.0,57.1429,0.0
2009-09-23,44.3722,50.91,49.88,1271188.0,47.3097,49.792,52.2743,49.7267,44.8383,39.1231,55.3555,193090372.8356,-12115385.0,50.0,7.1429
2009-09-24,43.6886,50.14,49.0,1346911.0,47.5633,49.8685,52.1737,49.6775,36.1206,43.8991,50.0874,192239692.204,-13462296.0,42.8571,0.0
2009-09-25,43.2713,49.38,48.74,1401459.0,47.5268,49.855,52.1832,49.5882,5.5442,28.8344,47.1386,190838233.204,-14863755.0,35.7143,0.0
2009-09-28,43.3068,49.03,48.54,2100737.0,47.5171,49.8515,52.1859,49.5113,6.0631,15.9093,47.4223,190795361.0203,-12763018.0,28.5714,100.0
2009-09-29,42.8452,48.54,48.05,1994975.0,47.4358,49.8265,52.2172,49.3921,5.3996,5.669,44.108,190510364.5917,-14757993.0,21.4286,100.0
2009-09-30,43.3868,49.34,48.24,2391332.0,47.6223,49.8785,52.1347,49.3424,18.4777,9.9802,48.6424,190858194.7008,-12366661.0,14.2857,92.8571
2009-10-01,42.9695,49.03,48.32,1861148.0,47.5946,49.8705,52.1464,49.2526,24.2976,16.0583,45.5745,189416460.3346,-14227809.0,7.1429,85.7143
2009-10-02,42.934,48.522,48.02,1108677.0,47.5874,49.8685,52.1496,49.1676,30.4359,24.4038,45.3126,189809576.8804,-15336486.0,0.0,100.0
2009-10-05,43.1826,48.8,48.13,917002.0,47.5751,49.8645,52.1539,49.1174,33.0144,29.2493,47.5836,190288607.776,-14419484.0,0.0,92.8571
2009-10-06,43.369,49.07,48.59,878748.0,47.54,49.8505,52.161,49.0919,45.202,36.2174,49.2846,190361836.776,-13540736.0,28.5714,85.7143
2009-10-07,43.4667,49.25,48.81,485962.0,47.4518,49.7745,52.0972,49.0793,62.0904,46.7689,50.1964,190207212.5032,-13054774.0,21.4286,78.5714
2009-10-08,45.0381,51.0,50.39,1743985.0,47.5075,49.735,51.9625,49.2365,76.747,61.3465,62.0263,190407341.9295,-11310789.0,14.2857,71.4286
2009-10-09,45.2156,51.06,50.64,874360.0,47.5338,49.7175,51.9012,49.3978,87.6418,75.4931,63.093,190740431.4533,-10436429.0,7.1429,64.2857
2009-10-12,45.4997,51.64,51.13,734199.0,47.5854,49.695,51.8046,49.5742,91.2386,85.2092,64.797,190351737.865,-9702230.0,100.0,57.1429
2009-10-13,45.624,51.62,51.07,1264073.0,47.5655,49.705,51.8445,49.7472,91.3141,90.0649,65.5465,190558586.1741,-8438157.0,92.8571,50.0
2009-10-14,46.4763,52.435,52.12,1049251.0,47.3907,49.785,52.1793,49.995,91.4076,91.3201,70.2273,191041574.7297,-7388906.0,100.0,42.8571
2009-10-15,46.2455,52.15,51.75,1085595.0,47.2925,49.889,52.4855,50.1946,89.2632,90.6616,67.5506,191801491.2297,-8474501.0,92.8571,35.7143
2009-10-16,45.7305,51.76,50.95,979997.0,47.261,49.9455,52.63,50.3198,71.4446,84.0385,61.8841,192176551.8099,-9454498.0,85.7143,28.5714
2009-10-19,46.494,52.58,51.91,1831561.0,47.1611,50.0405,52.9199,50.5151,68.5356,76.4145,66.3866,192859970.0935,-7622937.0,100.0,21.4286
2009-10-20,45.9969,52.19,51.55,886439.0,47.1293,50.074,53.0187,50.6384,59.1959,66.3921,61.308,192693762.781,-8509376.0,92.8571,14.2857
2009-10-21,46.2011,52.73,51.95,1290985.0,47.1111,50.177,53.2429,50.7719,67.0378,64.9231,62.5744,191700697.3964,-7218391.0,100.0,7.1429
2009-10-22,45.9969,51.96,51.15,1635218.0,47.196,50.307,53.418,50.8708,54.1038,60.1125,60.4439,192730279.1001,-8853609.0,92.8571,0.0
2009-10-23,45.9436,52.32,51.38,1445602.0,47.3731,50.4575,53.5419,50.9545,49.1751,56.7722,59.8713,192422704.2065,-10299211.0,85.7143,0.0
2009-10-26,45.2423,51.92,50.54,1620132.0,47.5743,50.5665,53.5587,50.955,35.1558,46.1449,52.7806,191788739.5108,-11919343.0,78.5714,0.0
2009-10-27,45.4287,51.33,50.57,1661753.0,47.9053,50.712,53.5187,50.9755,28.64,37.6569,54.329,192750807.0372,-10257590.0,71.4286,0.0
2009-10-28,40.9364,47.51,45.92,6579707.0,47.2038,50.574,53.9442,50.5121,16.9713,26.9224,29.3528,187743608.6284,-16837297.0,64.2857,100.0
2009-10-29,41.7354,47.14,46.34,2196667.0,46.9081,50.5045,54.1009,50.1786,16.2557,20.6223,35.0704,189226358.8534,-14640630.0,57.1429,92.8571
2009-10-30,40.1907,46.73,45.14,2402282.0,46.1788,50.35,54.5212,49.7111,7.3058,13.5109,30.0131,187216902.8408,-17042912.0,50.0,100.0
2009-11-02,40.8388,46.97,45.39,1822509.0,45.6871,50.218,54.7489,49.3577,10.9473,11.503,34.294,186801647.6256,-15220403.0,42.8571,92.8571
2009-11-03,41.3714,46.63,45.97,2113188.0,45.3387,50.1055,54.8723,49.095,25.8047,14.686,37.6688,188722727.6256,-13107215.0,35.7143,85.7143
2009-11-04,41.2649,47.38,46.4203,2362869.0,44.9788,49.9815,54.9842,48.846,45.1061,27.286,37.2567,186653832.3242,-15470084.0,28.5714,78.5714
2009-11-05,41.8065,47.59,46.84,1267796.0,44.6561,49.7995,54.9429,48.6787,67.0055,45.9721,40.8025,186231233.6576,-14202288.0,21.4286,71.4286
2009-11-06,41.4691,47.33,46.54,890610.0,44.3036,49.5885,54.8734,48.4912,66.4711,59.5276,39.312,185723924.1639,-15092898.0,14.2857,64.2857
2009-11-09,41.8864,47.31,46.78,1198919.0,44.0584,49.385,54.7116,48.3664,71.4277,68.3015,42.1278,186334694.2205,-13893979.0,7.1429,57.1429
2009-11-10,41.6733,47.12,46.73,1627483.0,43.8178,49.1625,54.5072,48.2305,59.7072,65.8687,41.0797,186459885.2205,-15521462.0,0.0,50.0
2009-11-11,42.348,48.16,47.52,1600652.0,43.7584,48.93,54.1016,48.18,63.5755,64.9035,45.6879,185759599.9705,-13920810.0,7.1429,42.8571
2009-11-12,42.0195,48.26,47.22,1025677.0,43.6886,48.692,53.6954,48.099,53.9885,59.0904,43.8882,184950893.1051,-14946487.0,0.0,35.7143
2009-11-13,42.7031,48.24,47.45,834410.0,43.6842,48.5215,53.3588,48.0991,69.0259,62.1966,48.4399,185489562.852,-14112077.0,0.0,28.5714
2009-11-16,43.44,49.17,48.72,1187278.0,43.8382,48.3495,52.8608,48.1783,75.2122,66.0755,52.8772,185410410.9853,-12924799.0,0.0,21.4286
2009-11-17,43.5821,49.28,48.61,1347536.0,43.9717,48.2135,52.4553,48.2651,90.161,78.133,53.7044,185993672.836,-11577263.0,100.0,14.2857
