,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2009-04-01,177.5932,355.24,340.61,6595700.0,295.4997,330.659,365.8184,338.8366,51.3915,52.9106,59.5031,88231491.4853,966697800.0,71.4286,0.0
2009-04-02,181.8112,369.76,360.32,8967000.0,297.705,333.502,369.2991,341.0903,56.0027,69.4918,62.9721,83406029.6209,975664800.0,100.0,7.1429
2009-04-03,185.4625,371.72,358.0,7572000.0,299.3757,336.5625,373.7494,343.8226,68.6983,83.6925,65.7103,88836676.8513,983236800.0,100.0,0.0
2009-04-06,184.6901,369.82,361.4021,6554000.0,307.1656,340.43,373.6945,346.1481,80.1541,87.2782,64.6217,92930367.2729,976682800.0,92.8571,0.0
2009-04-07,179.8803,363.75,355.31,7352800.0,312.3061,342.954,373.602,347.3387,83.8082,80.4541,58.1597,91397081.9648,969330000.0,85.7143,14.2857
2009-04-08,181.5605,365.0,356.21,5524800.0,315.7143,345.1585,374.6028,348.7351,76.7518,62.5232,59.6766,93150687.4255,974854800.0,78.5714,7.1429
2009-04-09,186.8267,374.35,366.25,6758400.0,317.6248,347.607,377.5893,350.9984,68.6634,63.0131,64.0731,96821917.0552,981613200.0,100.0,0.0
2009-04-13,189.6404,379.1,370.3,6094000.0,319.4911,350.2915,381.092,353.5804,67.0554,75.63,66.1939,101544767.0552,987707200.0,100.0,0.0
2009-04-14,185.0262,376.99,365.6,6850300.0,324.354,352.7525,381.1511,355.0404,73.2465,81.0964,59.9445,98675940.8041,980856900.0,92.8571,28.5714
2009-04-15,190.3376,381.06,364.16,9851500.0,325.4745,354.9605,384.4466,357.3699,79.6563,82.2426,64.1412,106708702.3425,990708400.0,100.0,21.4286
2009-04-16,194.9719,392.9,381.02,20349800.0,326.5801,357.7425,388.905,360.3575,80.7146,78.8049,67.3551,112806790.558,1011058200.0,100.0,14.2857
2009-04-17,196.7273,399.82,384.81,21440100.0,328.9874,360.8575,392.7277,363.3939,82.3482,85.9971,68.5065,112592532.3968,1032498300.0,100.0,7.1429
2009-04-20,190.2372,390.65,375.89,8848900.0,333.7999,363.3145,392.8292,364.9088,77.9035,68.9085,60.0706,107832351.7735,1023649400.0,92.8571,0.0
2009-04-21,191.3256,384.3,376.1,7383400.0,335.2437,364.958,394.6723,366.4861,70.4955,56.5807,60.9393,110119404.9442,1031032800.0,85.7143,7.1429
2009-04-22,192.5243,390.0,379.01,6996500.0,337.14,366.785,396.43,368.1407,55.6413,41.4346,61.9218,109298159.7213,1038029300.0,78.5714,0.0
2009-04-23,192.9406,389.75,381.11,5212700.0,340.1237,368.816,397.5083,369.7168,45.8519,39.5404,62.2767,108405243.5176,1043242000.0,71.4286,21.4286
2009-04-24,195.348,393.18,380.5,6764000.0,341.5156,370.626,399.7364,371.6,43.5181,49.5792,64.3462,111232467.4924,1050006000.0,64.2857,14.2857
2009-04-27,193.5725,389.49,382.75,4576600.0,344.7064,372.5385,400.3706,372.9667,48.9401,57.7006,61.6596,111001600.43,1045429400.0,57.1429,7.1429
2009-04-28,192.4491,389.05,381.54,5881300.0,350.0014,374.5895,399.1776,373.9898,54.5929,56.4989,59.9538,108519080.9893,1039548100.0,50.0,0.0
2009-04-29,196.3411,394.97,385.83,7212700.0,354.3556,376.76,399.1644,375.6546,56.5832,55.5502,63.7003,110207831.3175,1046760800.0,42.8571,0.0
2009-04-30,198.5981,403.75,394.8,8702600.0,357.513,378.854,400.195,377.5894,56.8517,58.5061,65.7041,103780547.9656,1055463400.0,100.0,21.4286
2009-05-01,197.4545,397.59,391.55,4850500.0,359.5271,380.4135,401.2999,379.1228,59.9137,65.6849,63.783,102367157.2371,1050612900.0,92.8571,14.2857
2009-05-04,201.612,402.4,394.79,6399500.0,359.7462,382.0235,404.3007,381.2996,65.0937,71.0901,67.5032,108059096.2253,1057012400.0,85.7143,7.1429
2009-05-05,202.1189,405.0,397.25,4796700.0,360.6499,383.761,406.8721,383.3654,71.8414,78.7491,67.9357,110367701.5156,1061809100.0,100.0,0.0
2009-05-06,202.3597,408.28,401.0,5260500.0,364.4239,386.002,407.58,385.2801,78.0344,84.2639,68.1525,108676826.5156,1067069600.0,100.0,14.2857
2009-05-07,198.919,404.99,392.5,5993600.0,368.7346,387.7325,406.7304,386.3591,75.5609,63.6697,61.7294,106627773.5132,1061076000.0,92.8571,7.1429
2009-05-08,204.2956,410.1284,395.0,7722400.0,370.001,389.474,408.9469,388.3564,69.9356,61.8733,66.9684,111493246.9169,1068798400.0,100.0,0.0
2009-05-11,204.6216,412.0,401.2,5113400.0,370.6465,390.9675,411.2884,390.2253,63.376,64.5851,67.261,112800004.6946,1073911800.0,100.0,0.0
2009-05-12,200.1228,410.99,395.11,7574000.0,374.5976,392.4725,410.3473,391.0619,64.03,65.6316,59.4352,108946231.3949,1066337800.0,92.8571,0.0
2009-05-13,195.3731,396.39,388.35,5679900.0,376.0462,392.9745,409.9027,390.917,56.4946,39.267,52.4914,104947694.8277,1060657900.0,85.7143,7.1429
2009-05-14,194.3499,392.21,384.69,5868100.0,375.9137,392.9125,409.9112,390.5915,40.3779,16.2352,51.1063,103465063.1788,1054789800.0,78.5714,0.0
2009-05-15,195.6038,394.11,389.0905,6011300.0,375.756,392.8005,409.8449,390.5352,22.3634,11.5881,52.7517,99632178.2998,1060801100.0,71.4286,7.1429
2009-05-18,199.0344,397.31,385.4,6696600.0,377.7323,393.6775,409.6226,391.1357,17.7112,25.3101,57.0142,105800247.3174,1067497700.0,64.2857,0.0
2009-05-19,200.0576,401.64,393.0,5669300.0,379.4872,394.548,409.6087,391.8732,28.8948,49.786,58.2246,107847494.5397,1073167000.0,57.1429,78.5714
2009-05-20,199.2049,405.67,395.0,4563400.0,380.9455,395.214,409.4825,392.3786,46.0818,63.1491,56.7895,105148801.5687,1068603600.0,50.0,71.4286
2009-05-21,198.8639,402.84,393.837,5434100.0,382.3741,395.8045,409.2349,392.7711,59.6462,66.0035,56.1928,102929409.6216,1063169500.0,42.8571,64.2857
2009-05-22,197.3592,398.65,392.0005,3433700.0,382.8405,396.005,409.1694,392.8406,60.1902,51.4181,53.5212,101044347.3086,1059735800.0,35.7143,57.1429
2009-05-26,202.806,405.0,390.0,6202700.0,384.1327,396.9255,409.7182,393.9376,59.8473,62.1204,60.7889,106717750.242,1065938500.0,28.5714,50.0
2009-05-27,203.4079,411.8585,404.81,6062500.0,386.234,398.018,409.8019,395.0445,60.3779,67.5952,61.5051,101945418.3628,1072001000.0,21.4286,42.8571
2009-05-28,205.8354,411.62,404.61,5332200.0,386.4199,398.9645,411.509,396.507,71.7,85.3842,64.3349,105421617.2216,1077333200.0,14.2857,35.7143
2009-05-29,209.261,417.2329,410.7,5291100.0,385.2702,400.0275,414.7848,398.4806,80.3823,88.1673,67.9189,110708019.709,1082624300.0,100.0,28.5714
2009-06-01,213.9404,429.6,418.53,6638100.0,383.239,401.671,420.1029,401.1548,89.5883,95.2134,72.0507,113700261.7144,1089262400.0,100.0,21.4286
2009-06-02,214.8633,429.96,423.4,5241900.0,381.1832,402.992,424.8008,403.7496,92.9223,95.3862,72.7949,116449062.934,1094504300.0,100.0,14.2857
2009-06-03,216.4933,432.463,424.0,7058500.0,379.292,404.425,429.558,406.4068,95.0055,94.4168,74.1063,122151410.1513,1101562800.0,100.0,7.1429
2009-06-04,220.8217,441.24,434.5,7268900.0,376.6842,406.2655,435.8468,409.6328,95.2437,95.9279,77.2432,127349644.2759,1108831700.0,100.0,0.0
2009-06-05,222.8479,447.34,439.46,7354200.0,375.1357,408.651,442.1663,412.9363,94.9433,94.4851,78.5531,129066868.6414,1116185900.0,100.0,7.1429
2009-06-08,220.0643,440.92,434.12,6191200.0,374.2443,410.223,446.2017,415.3967,91.3128,83.5254,72.3887,131343045.112,1109994700.0,92.8571,0.0
2009-06-09,218.4844,440.5,431.76,6503200.0,373.9908,411.605,449.2192,417.3227,81.9486,67.8352,69.0755,130584090.4209,1103491500.0,85.7143,28.5714
2009-06-10,216.9698,437.89,426.67,6711000.0,375.0749,413.2845,451.4941,418.7777,66.3065,47.559,65.9585,130966892.5599,1096780500.0,78.5714,21.4286
2009-06-11,215.1642,433.73,428.37,5724600.0,378.0952,415.2575,452.4198,419.7512,48.4366,29.9157,62.3469,126588000.7689,1091055900.0,71.4286,14.2857
2009-06-12,213.0778,427.7,421.21,5830900.0,382.0337,417.1245,452.2153,420.2359,32.3114,19.4594,58.3695,127279802.4638,1085225000.0,64.2857,7.1429
2009-06-15,209.0303,421.5,414.0,7466300.0,385.6442,418.463,451.2818,419.9058,20.9186,13.3808,51.5052,125328609.3971,1077758700.0,57.1429,0.0
2009-06-16,208.6441,421.09,415.42,6093300.0,388.0984,419.421,450.7436,419.5338,15.0847,12.4139,50.8903,120481910.4553,1071665400.0,50.0,7.1429
2009-06-17,208.2228,419.72,411.56,6973200.0,390.2734,420.235,450.1966,419.1173,12.4941,11.6876,50.1863,119661533.9847,1064692200.0,42.8571,0.0
2009-06-18,207.6711,418.69,413.0,6164200.0,392.8625,421.079,449.2955,418.6356,12.4893,13.3664,49.226,115794013.0709,1058528000.0,35.7143,0.0
2009-06-19,210.6954,420.46,414.58,8509600.0,396.3746,422.2585,448.1424,418.7741,21.4116,39.1808,54.3794,123232677.0164,1067037600.0,28.5714,85.7143
2009-06-22,204.3057,417.49,401.8901,8240500.0,399.5608,422.951,446.3412,417.6861,31.9315,43.2472,44.1773,120760458.3452,1058797100.0,21.4286,100.0
2009-06-23,203.4681,408.99,402.55,5793400.0,399.8305,423.017,446.2035,416.5427,42.4383,44.887,43.0375,120598531.016,1053003700.0,14.2857,92.8571
2009-06-24,205.2787,412.23,406.56,4910600.0,400.5272,423.2035,445.8798,415.852,39.233,29.565,46.265,120416656.9419,1057914300.0,7.1429,85.7143
2009-06-25,208.5287,415.9,406.51,6082900.0,401.2866,423.472,445.6574,415.8441,39.8175,45.0006,51.5696,126331127.3359,1063997200.0,0.0,78.5714
2009-06-26,213.3185,428.23,413.11,6506800.0,401.8668,423.8765,445.8862,416.7466,47.4713,67.8484,58.1297,130333325.7486,1070504000.0,0.0,71.4286
2009-06-29,212.7267,427.8,422.24,4334200.0,401.7796,423.7555,445.7314,417.4507,65.1463,82.5898,57.1005,128961348.7702,1066169800.0,0.0,64.2857
2009-06-30,211.4477,427.21,418.22,5182600.0,401.5266,423.415,445.3034,417.845,77.0854,80.8181,54.8408,127664257.5578,1060987200.0,0.0,57.1429
2009-07-01,210.1437,426.4,418.15,4616900.0,401.1521,422.782,444.4119,417.954,77.9094,70.3203,52.557,123987526.285,1056370300.0,0.0,50.0
2009-07-02,204.8774,415.41,406.81,5030100.0,400.2793,421.1925,442.1057,417.0527,65.3496,44.9103,44.4979,120922674.6571,1051340200.0,71.4286,42.8571
2009-07-06,205.4392,410.64,401.66,4520600.0,400.8783,419.457,438.0357,416.3438,49.0452,31.905,45.4586,124406255.058,1055860800.0,64.2857,100.0
2009-07-07,198.9291,409.19,395.9801,6512000.0,398.4549,417.35,436.2451,414.4663,30.087,13.4458,37.3825,118535009.1591,1049348800.0,57.1429,100.0
2009-07-08,201.8681,406.0,398.06,6875500.0,397.7086,415.6935,433.6784,413.3257,21.1052,17.9648,42.3611,119331666.5898,1056224300.0,50.0,92.8571
2009-07-09,205.8304,414.45,405.8,6544600.0,398.2434,414.583,430.9226,413.0461,21.3196,32.5482,48.326,119732665.2025,1062768900.0,42.8571,85.7143
2009-07-10,207.8416,417.37,408.7,5847300.0,398.9102,413.853,428.7958,413.1751,37.0242,60.5595,51.0926,121573856.552,1068616200.0,35.7143,78.5714
2009-07-13,212.8069,424.52,415.18,8083300.0,398.961,413.826,428.691,414.2346,59.8701,86.5025,57.1871,129276358.6934,1076699500.0,28.5714,71.4286
2009-07-14,213.0025,426.73,420.87,5785800.0,398.6588,414.222,429.7852,415.2303,79.935,92.7429,57.4122,131033820.1268,1082485300.0,21.4286,64.2857
2009-07-15,219.7634,438.68,428.49,7546400.0,396.5857,415.3305,434.0753,417.4151,92.0332,96.8542,64.384,137824839.5576,1090031700.0,100.0,57.1429
2009-07-16,221.9852,445.75,434.1,13095800.0,394.5089,416.7025,438.8961,419.8136,94.6247,94.2771,66.3345,143838790.6306,1103127500.0,100.0,50.0
2009-07-17,215.7911,435.48,426.7,13694400.0,394.5937,417.512,440.4303,420.8076,90.2931,79.7479,56.968,141218449.8561,1089433100.0,92.8571,42.8571
2009-07-20,215.751,432.8495,426.25,6300600.0,394.4587,418.016,441.5733,421.6992,77.8055,59.3914,56.912,142402765.9861,1083132500.0,85.7143,35.7143
2009-07-21,214.6125,431.9,425.72,5930400.0,395.6446,419.0435,442.4424,422.2898,57.2197,32.5199,55.2506,140656272.7822,1077202100.0,78.5714,28.5714
2009-07-22,214.5072,430.2,423.5,5168200.0,397.2988,420.144,442.9892,422.8041,38.092,22.3649,55.0904,141952179.6479,1072033900.0,71.4286,21.4286
2009-07-23,219.3481,441.21,425.5,6949400.0,398.1025,421.5466,444.9907,424.1887,30.281,35.9581,60.7275,145479519.9152,1078983300.0,64.2857,14.2857
2009-07-24,224.0516,450.49,435.0,7246500.0,397.4015,423.0941,448.7867,426.3345,39.7768,61.0075,65.2867,149198672.5944,1086229800.0,100.0,7.1429
2009-07-27,223.0887,446.75,437.61,5003700.0,396.6901,424.0681,451.4461,428.0931,59.334,81.0364,63.6573,152067314.6075,1081226100.0,92.8571,0.0
2009-07-28,220.606,442.81,436.1,5059900.0,396.6242,424.8536,453.083,429.2128,72.4066,75.176,59.5321,152663040.539,1076166200.0,85.7143,0.0
2009-07-29,218.7954,437.8,431.885,3970000.0,396.9757,425.5861,454.1965,429.8821,72.3456,60.8244,56.649,154538974.6049,1072196200.0,78.5714,0.0
2009-07-30,223.51,451.47,442.61,6390800.0,397.2002,426.9186,456.637,431.3828,64.6432,57.9292,61.8324,152519308.6907,1078587000.0,100.0,0.0
2009-07-31,222.2109,452.7,442.43,5715000.0,399.4001,428.6466,457.8931,432.494,58.1233,55.6162,59.7138,147494337.902,1072872000.0,100.0,0.0
2009-08-03,226.8051,453.9,447.64,5175400.0,401.183,430.7766,460.3702,434.3717,61.8701,72.065,64.3643,149875352.5984,1078047400.0,100.0,0.0
2009-08-04,227.5695,454.0,448.43,4774800.0,406.8852,433.6318,460.3784,436.2157,69.7559,81.5866,65.0865,154194103.4782,1082822200.0,100.0,35.7143
2009-08-05,226.2685,456.91,447.88,4679300.0,412.4199,436.0643,459.7087,437.6371,79.1364,83.7575,62.7554,152893434.2644,1078142900.0,100.0,28.5714
2009-08-06,225.8773,454.88,448.53,4217500.0,416.7996,438.0628,459.326,438.8488,78.8607,71.2381,62.0359,151106808.2802,1073925400.0,92.8571,21.4286
2009-08-07,229.2577,459.42,454.99,5081100.0,420.3386,440.1978,460.057,440.587,73.3566,65.0742,65.6958,150865943.4946,1079006500.0,100.0,14.2857
2009-08-10,229.0119,458.41,453.79,3480500.0,422.1341,441.8133,461.4925,442.113,68.8509,70.2402,65.2036,151634365.5725,1075526000.0,92.8571,7.1429
2009-08-11,227.6708,457.23,452.378,3421500.0,424.5815,443.2756,461.9697,443.239,68.2641,69.478,62.4541,150410185.0284,1072104500.0,85.7143,0.0
2009-08-12,230.0,461.75,454.92,4678100.0,424.6255,444.2961,463.9667,444.7001,69.256,68.0498,65.1988,150745802.7444,1076782600.0,100.0,0.0
2009-08-13,231.8557,464.72,458.91,3986400.0,424.1337,445.2801,466.4265,446.3743,69.0348,69.5765,67.2528,151383901.1953,1080769000.0,100.0,21.4286
2009-08-14,230.7122,463.18,456.89,3346800.0,425.8757,446.7676,467.6595,447.672,70.0985,72.6693,64.718,151346655.4084,1077422200.0,92.8571,14.2857
2009-08-17,223.1338,451.99,443.1205,5235100.0,428.0122,447.5036,466.995,447.4071,64.1018,50.0597,50.9993,148200401.3298,1072187100.0,85.7143,7.1429
2009-08-18,223.3294,447.7,442.32,4697400.0,431.0226,448.3726,465.7226,447.2045,50.15,27.7211,51.2863,148671887.5752,1076884500.0,78.5714,0.0
2009-08-19,222.6724,445.0,438.5605,4505400.0,434.466,449.1866,463.9072,446.8964,30.6031,14.0285,50.2221,151736007.3515,1072379100.0,71.4286,100.0
2009-08-20,230.9178,462.18,451.23,7989800.0,435.9002,450.34,464.7798,448.1834,27.5434,40.8807,61.1241,157142803.5159,1080368900.0,64.2857,92.8571
2009-08-21,233.3403,466.09,462.65,7113800.0,435.5542,451.266,466.9778,449.8079,41.2297,68.78,63.6434,160741062.8182,1087482700.0,100.0,85.7143
2009-08-24,235.0907,470.09,464.425,4901800.0,435.3228,452.4625,469.6022,451.61,67.8144,93.7826,65.3887,163289306.5958,1092384500.0,100.0,78.5714
2009-08-25,236.4148,474.35,468.72,4677300.0,436.0519,454.0385,472.0251,453.4919,85.7734,94.7575,66.6913,163015148.6917,1097061800.0,100.0,71.4286
2009-08-26,234.7246,473.0,466.7,3971600.0,438.6248,455.6265,472.6282,454.8736,91.7239,86.6316,63.4106,160682621.7076,1093090200.0,92.8571,64.2857
2009-08-27,233.7516,468.58,460.73,3993800.0,439.7149,456.6475,473.5801,455.939,83.0566,67.7806,61.534,162112249.4783,1089096400.0,85.7143,57.1429
2009-08-28,233.0945,472.37,463.38,3539600.0,441.6652,457.7325,473.7998,456.7781,67.1578,47.0612,60.2376,159651459.7119,1085556800.0,78.5714,50.0
2009-08-31,231.5498,461.86,458.0,3911800.0,442.2599,458.2055,474.1511,457.244,48.4023,30.3652,57.187,163178160.23,1081645000.0,71.4286,42.8571
2009-09-01,228.5861,466.82,454.42,5184600.0,442.4507,458.3069,474.163,457.1028,32.3843,19.7264,51.7702,159114939.0365,1076460400.0,64.2857,35.7143
2009-09-02,227.2064,458.33,452.59,3605900.0,442.6929,458.4004,474.1078,456.713,20.2291,10.5958,49.4231,156036731.7194,1072854500.0,57.1429,28.5714
2009-09-03,229.4683,458.25,455.0,3289100.0,443.4798,458.7584,474.0369,456.7899,13.9146,11.4217,53.1714,157848266.7963,1076143600.0,50.0,21.4286
2009-09-04,231.3642,462.6,455.78,2995400.0,443.6713,458.9684,474.2654,457.2194,17.1454,29.4187,56.1076,159701725.4474,1079139000.0,42.8571,14.2857
2009-09-08,230.02,466.99,455.84,5308000.0,443.8087,459.0689,474.329,457.3528,27.8366,42.6693,53.5442,157040584.6402,1073831000.0,35.7143,7.1429
2009-09-09,232.7033,466.27,458.8,4386400.0,444.3587,459.5706,474.7824,457.983,44.264,60.7038,57.6989,158725854.7874,1078217400.0,28.5714,0.0
2009-09-10,236.1991,470.94,462.0,5064100.0,444.2033,460.1886,476.1738,459.217,59.0025,73.6343,62.4149,163789954.7874,1083281500.0,21.4286,0.0
2009-09-11,236.801,473.3,467.63,3801900.0,443.8813,460.6816,477.4818,460.4478,75.0468,90.8023,63.1761,166036227.2742,1087083400.0,14.2857,57.1429
2009-09-14,238.2956,476.8,470.05,3947400.0,443.5053,461.4376,479.3698,461.8451,86.5193,95.1212,65.0681,168018699.2742,1091030800.0,100.0,50.0
2009-09-15,239.5093,478.91,472.71,4791400.0,445.5202,463.0701,480.6199,463.3399,92.9246,92.8504,66.5702,170692609.5968,1095822200.0,100.0,42.8571
2009-09-16,244.901,489.37,478.48,5165400.0,446.4213,465.2206,484.0198,465.7161,93.9046,93.7421,72.2738,174833467.448,1100987600.0,100.0,35.7143
2009-09-17,246.6213,497.37,487.15,8957200.0,448.0955,467.6081,487.1206,468.1926,92.2246,90.0812,73.8092,173886914.0234,1109944800.0,100.0,28.5714
2009-09-18,246.4909,496.98,491.23,6560400.0,447.3771,469.1606,490.944,470.4086,89.6548,85.1412,73.4771,167851346.0234,1103384400.0,92.8571,21.4286
2009-09-21,249.2695,498.9,486.22,4228500.0,445.9219,470.7486,495.5752,472.9411,86.4202,84.0383,75.9597,170812629.9351,1107612900.0,100.0,14.2857
2009-09-22,250.3027,501.99,497.81,6076300.0,444.5765,472.2651,499.9536,475.4286,85.1321,86.2167,76.8282,168370480.6528,1113689200.0,100.0,7.1429
2009-09-23,250.0017,507.0,497.71,5402900.0,443.6797,473.6196,503.5594,477.6221,83.3278,79.7284,75.9673,163839954.1727,1108286300.0,100.0,0.0
2009-09-24,249.1541,501.41,493.0,5050100.0,443.6099,475.0581,506.5062,479.4457,77.2273,65.7367,73.4701,163317530.0347,1103236200.0,92.8571,0.0
2009-09-25,247.0025,499.93,492.0,4095100.0,444.3397,476.3791,508.4184,480.687,64.0215,46.5993,67.4122,159718179.8456,1099141100.0,85.7143,0.0
2009-09-28,250.0368,501.5,493.295,3674900.0,445.1106,478.0681,511.0255,482.3864,51.2707,41.4761,71.0389,160732640.3575,1102816000.0,78.5714,0.0
2009-09-29,250.0368,499.75,493.01,4194200.0,446.7061,479.9111,513.116,483.9239,42.3798,39.0639,71.0389,163408465.2833,1102816000.0,71.4286,0.0
2009-09-30,248.6927,500.14,487.24,6277100.0,449.9677,481.9155,513.8633,485.0597,43.2295,49.1484,67.197,165510563.8879,1096538900.0,64.2857,0.0
2009-10-01,244.3543,496.47,487.0,5620700.0,454.514,483.625,512.736,485.2635,41.1032,35.0971,56.5638,160127274.6588,1090918200.0,57.1429,0.0
2009-10-02,243.0402,491.74,482.6,5196300.0,458.4447,484.978,511.5113,485.1984,36.1079,24.0781,53.7876,157182325.6435,1085721900.0,50.0,0.0
2009-10-05,245.0163,492.43,483.34,4284900.0,462.1112,486.339,510.5668,485.5148,24.7925,15.2023,57.1904,157780986.0395,1090006800.0,42.8571,0.0
2009-10-06,250.1422,499.37,491.7001,5459100.0,467.1795,488.345,509.5105,486.7743,28.2319,45.4153,64.4939,162343273.0433,1095465900.0,35.7143,0.0
2009-10-07,259.5713,518.99,497.81,9738600.0,469.3227,491.0235,512.7243,489.7044,44.8486,73.9284,73.4627,170748448.1141,1105204500.0,100.0,78.5714
2009-10-08,257.8861,523.25,513.34,8598900.0,471.3039,493.1855,515.0671,492.0354,69.3058,88.5737,70.0567,163607282.9274,1096605600.0,100.0,71.4286
2009-10-09,258.9243,521.51,514.5,5470700.0,473.5471,495.391,517.2349,494.3415,82.63,85.3878,70.9503,160868030.8589,1102076300.0,92.8571,64.2857
2009-10-12,262.8313,525.76,519.3201,6637700.0,474.7027,497.837,520.9713,497.17,86.3314,85.0327,74.0846,163960072.0754,1108714000.0,100.0,57.1429
2009-10-13,263.8695,527.46,521.38,6068700.0,475.9944,500.2655,524.5366,499.9262,87.1244,90.9525,74.8608,167333790.1675,1114782700.0,100.0,50.0
2009-10-14,268.4888,535.58,530.0,6510200.0,474.6162,502.617,530.6178,503.297,90.7982,96.4093,78.0158,173237304.8628,1121292900.0,100.0,42.8571
2009-10-15,265.7754,536.9,527.27,12188500.0,474.615,504.5265,534.438,505.8316,91.6842,87.6908,72.2776,167731596.1401,1109104400.0,100.0,35.7143
2009-10-16,275.7763,554.75,544.53,17666100.0,472.2707,507.446,542.6213,510.0238,89.5662,84.5985,78.5422,168457600.2497,1126770500.0,100.0,28.5714
2009-10-19,276.8998,553.6,548.73,6429300.0,470.4042,510.2005,549.9968,514.0301,84.8735,82.3311,79.1132,170899942.1388,1133199800.0,92.8571,21.4286
2009-10-20,276.7142,552.95,540.7,8079300.0,469.5211,512.8335,556.1459,517.6196,85.329,89.0575,78.7405,177356786.7919,1125120500.0,85.7143,14.2857
2009-10-21,276.4032,559.35,549.0,7333800.0,469.6419,515.4655,561.2891,520.8082,85.4946,85.0952,78.0767,172999021.5745,1117786700.0,100.0,7.1429
2009-10-22,277.9029,555.0,548.0,4668300.0,470.4211,518.3315,566.2419,523.9779,84.1679,78.351,78.9963,176453563.5745,1122455000.0,92.8571,0.0
2009-10-23,277.7022,557.89,551.2,4780600.0,472.6649,521.392,570.1191,526.8076,78.4522,71.9103,78.5218,175231616.4893,1117674400.0,85.7143,0.0
2009-10-26,277.963,561.64,550.89,5934800.0,474.6362,524.176,573.7158,529.4174,72.9721,68.6551,78.7009,172962590.6288,1123609200.0,100.0,0.0
2009-10-27,274.9939,554.56,544.16,6426500.0,477.5296,526.664,575.7984,531.2148,64.388,52.5987,71.4005,171640214.6673,1117182700.0,92.8571,0.0
